,key,month,taxonkey,year,total_1995,total_1996,total_1997,total_1998,total_1999,total_2000,total_2001,total_2002,total_2003,total_2004,total_2005,total_2006,total_2007,total_2008,total_2009,total_2010,total_2011,total_2012,total_2013,total_2014
354,1,6.0,2650607,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
355,1,6.0,7310648,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
356,1,6.0,4257400,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
357,1,6.0,2650593,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
358,1,7.0,2650635,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
359,1,6.0,7310919,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
360,1,6.0,2892794,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
361,1,12.0,2892716,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
362,1,6.0,2892716,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
363,1,6.0,8012005,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
364,1,5.0,2872506,2003.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
365,1,6.0,2872761,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
366,1,12.0,2872218,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
367,1,4.0,2705975,2000.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
368,1,6.0,2688860,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
369,1,6.0,2688860,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
370,1,12.0,6125,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
371,1,12.0,6125,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
372,1,6.0,4650,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
373,1,12.0,2673379,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
374,1,10.0,5400729,1998.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
375,1,12.0,7362949,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
376,1,6.0,3101273,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
377,1,6.0,2669647,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
378,1,6.0,2669647,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
379,1,9.0,3139534,2003.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
380,1,12.0,3878235,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
381,1,5.0,8387392,2003.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
382,1,12.0,2379,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
383,1,12.0,7606963,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608
384,2,1.0,3032536,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
385,2,2.0,2679471,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
386,2,7.0,2679471,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
387,2,7.0,3106738,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
388,2,1.0,2701052,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
389,2,1.0,2696323,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
390,2,1.0,2696323,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
391,2,1.0,2696323,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
392,2,2.0,2679714,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
393,2,2.0,2278,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
394,2,1.0,3111216,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
395,2,1.0,3036520,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
396,2,1.0,5361788,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
397,2,2.0,2274,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
398,2,11.0,3189990,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
399,2,7.0,3679601,1999.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
400,2,11.0,7151018,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
401,2,2.0,6110,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
402,2,2.0,3992193,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
403,2,7.0,2963774,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
404,2,1.0,3034179,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
405,2,1.0,3034179,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
406,2,7.0,5280722,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
407,2,7.0,5280691,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
408,2,7.0,5280708,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
409,2,1.0,3584986,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
410,2,2.0,2688248,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
411,2,1.0,3711397,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
412,2,3.0,3991369,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
413,2,6.0,2688450,1999.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
414,2,7.0,2678728,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
415,2,1.0,2693919,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
416,2,1.0,3105048,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
417,2,11.0,5401598,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
418,2,1.0,2716791,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
419,2,7.0,5282336,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
420,2,7.0,5282336,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
421,2,7.0,2675408,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
422,2,1.0,2721893,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
423,2,11.0,3798167,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
424,2,7.0,9083634,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
425,2,2.0,2673139,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
426,2,4.0,2673139,2009.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
427,2,7.0,8281764,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
428,2,11.0,7324476,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
429,2,2.0,4079042,1999.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
430,2,7.0,5282457,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
431,2,1.0,2650637,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
432,2,2.0,2291,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
433,2,7.0,8129276,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
434,2,7.0,7851038,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
435,2,7.0,2706434,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
436,2,11.0,2980359,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0
437,3,11.0,5283694,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
438,3,11.0,2681063,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
439,3,11.0,2681063,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
440,3,11.0,2669988,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
441,3,11.0,2669988,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
442,3,11.0,2669988,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
443,3,11.0,2669993,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
444,3,11.0,2669993,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
445,3,11.0,2669993,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
446,3,11.0,7584952,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
447,3,11.0,7613628,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
448,3,11.0,7613628,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
449,3,11.0,2679471,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
450,3,11.0,2679471,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
451,3,11.0,2679471,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
452,3,11.0,5710110,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
453,3,11.0,2680447,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
454,3,11.0,7573115,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
455,3,11.0,7573115,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
456,3,11.0,8311593,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
457,3,11.0,8311593,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
458,3,11.0,8311593,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
459,3,11.0,8311593,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
460,3,11.0,8183615,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
461,3,11.0,2670298,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
462,3,11.0,2670298,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
463,3,11.0,2670298,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
464,3,11.0,2670298,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
465,3,11.0,7436665,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
466,3,11.0,7934717,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
467,3,11.0,7436665,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
468,3,11.0,7436665,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
469,3,11.0,2670304,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
470,3,11.0,7828205,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
471,3,11.0,2688693,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
472,3,11.0,2688693,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
473,3,11.0,7552587,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
474,3,11.0,2680710,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
475,3,11.0,2680710,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
476,3,11.0,2680710,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
477,3,11.0,2680710,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
478,3,11.0,2680710,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
479,3,11.0,2680710,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
480,3,11.0,2680710,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
481,3,11.0,7469001,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
482,3,11.0,8323578,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
483,3,11.0,7778306,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
484,3,11.0,7586673,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
485,3,11.0,7586673,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
486,3,11.0,5710154,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
487,3,11.0,5710154,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
488,3,11.0,5710154,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
489,3,11.0,5710154,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
490,3,11.0,5710154,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
491,3,11.0,7541222,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
492,3,11.0,7541222,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
493,3,11.0,2678661,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
494,3,11.0,7360011,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
495,3,11.0,7360011,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
496,3,11.0,7360011,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
497,3,11.0,2682923,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
498,3,11.0,2682933,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
499,3,11.0,2677620,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
500,3,11.0,2677620,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
501,3,11.0,7664165,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
502,3,11.0,8024896,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
503,3,11.0,7909313,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
504,3,11.0,7909313,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
505,3,11.0,8100531,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
506,3,11.0,8100531,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
507,3,11.0,8355224,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
508,3,11.0,7524739,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
509,3,11.0,8024896,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
510,3,11.0,8024896,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
511,3,11.0,2673668,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
512,3,11.0,2673666,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
513,3,11.0,2676119,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
514,3,11.0,2676119,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
515,3,11.0,2676119,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
516,3,11.0,2676119,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
517,3,11.0,2676119,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
518,3,11.0,2676119,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
519,3,11.0,2676140,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
520,3,11.0,5710963,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
521,3,11.0,2672627,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
522,3,11.0,4668,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
523,3,11.0,7758675,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
524,3,11.0,2688807,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
525,3,11.0,2688807,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
526,3,11.0,2689177,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
527,3,11.0,2688807,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
528,3,11.0,2688773,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
529,3,11.0,2688773,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
530,3,11.0,7761611,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
531,3,11.0,9157887,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
532,3,11.0,3866078,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
533,3,11.0,3860131,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
534,3,12.0,3867095,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
535,3,11.0,2672263,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
536,3,11.0,2672263,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
537,3,11.0,8295816,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
538,3,11.0,8295816,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
539,3,11.0,2688570,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
540,3,11.0,8295816,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
541,3,8.0,2688348,1998.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
542,3,8.0,2688348,1998.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
543,3,11.0,6134,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
544,3,11.0,6134,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
545,3,11.0,6134,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
546,3,11.0,6134,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
547,3,11.0,6134,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
548,3,11.0,4276911,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
549,3,11.0,2682395,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
550,3,11.0,5282251,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
551,3,11.0,2675696,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
552,3,11.0,8823141,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
553,3,11.0,8429528,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
554,3,11.0,8150351,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
555,3,11.0,7362181,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
556,3,11.0,8150351,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
557,3,11.0,8150351,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
558,3,11.0,2669395,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
559,3,11.0,2669414,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
560,3,11.0,2669395,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
561,3,11.0,2669395,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
562,3,11.0,2669395,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
563,3,11.0,6118,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
564,3,11.0,6118,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
565,3,11.0,6118,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
566,3,11.0,6118,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
567,3,11.0,6118,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
568,3,11.0,6118,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
569,3,11.0,2676314,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
570,3,11.0,2676314,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
571,3,11.0,3863377,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
572,3,11.0,8351643,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
573,3,2.0,8351643,2010.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
574,3,11.0,8318854,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
575,3,11.0,7889600,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
576,3,11.0,7889600,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
577,3,11.0,7889600,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
578,3,11.0,7889600,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
579,3,11.0,2681231,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
580,3,11.0,2682016,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
581,3,11.0,8689931,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
582,3,11.0,2674667,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
583,3,11.0,7434553,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
