,Unnamed: 0,key,month,taxonkey,year,total_1995,total_1996,total_1997,total_1998,total_1999,total_2000,total_2001,total_2002,total_2003,total_2004,total_2005,total_2006,total_2007,total_2008,total_2009,total_2010,total_2011,total_2012,total_2013,total_2014,kmeans
337,337,1,6.0,2676368,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
338,338,1,6.0,5286332,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,0
339,339,1,6.0,2680030,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
340,340,1,1.0,2651526,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
341,341,1,1.0,2651526,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
342,342,1,6.0,4078566,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,4
343,343,1,12.0,3033893,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
344,344,1,6.0,8387392,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,2
345,345,1,6.0,8387392,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,2
346,346,1,12.0,8387392,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,2
347,347,1,12.0,8387392,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,2
348,348,1,12.0,2874710,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
349,349,1,12.0,2874710,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
350,350,1,6.0,8358682,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,2
351,351,1,12.0,3129202,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
352,352,1,6.0,3631836,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,4
353,353,1,6.0,3129163,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
354,354,1,6.0,2650607,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
355,355,1,6.0,7310648,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,2
356,356,1,6.0,4257400,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,4
357,357,1,6.0,2650593,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
358,358,1,7.0,2650635,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
359,359,1,6.0,7310919,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,2
360,360,1,6.0,2892794,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
361,361,1,12.0,2892716,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
362,362,1,6.0,2892716,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
363,363,1,6.0,8012005,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,2
364,364,1,5.0,2872506,2003.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
365,365,1,6.0,2872761,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
366,366,1,12.0,2872218,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
367,367,1,4.0,2705975,2000.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
368,368,1,6.0,2688860,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
369,369,1,6.0,2688860,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
370,370,1,12.0,6125,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,3
371,371,1,12.0,6125,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,3
372,372,1,6.0,4650,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,3
373,373,1,12.0,2673379,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
374,374,1,10.0,5400729,1998.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,0
375,375,1,12.0,7362949,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,2
376,376,1,6.0,3101273,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
377,377,1,6.0,2669647,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
378,378,1,6.0,2669647,2001.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
379,379,1,9.0,3139534,2003.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,1
380,380,1,12.0,3878235,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,4
381,381,1,5.0,8387392,2003.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,2
382,382,1,12.0,2379,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,3
383,383,1,12.0,7606963,2002.0,3985,5113,6488,5957,5083,5992,6828,5160,6716,6524,6195,5078,4246,4696,5263,5235,4654,6742,5469,2608,2
384,384,2,1.0,3032536,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
385,385,2,2.0,2679471,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
386,386,2,7.0,2679471,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
387,387,2,7.0,3106738,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
388,388,2,1.0,2701052,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
389,389,2,1.0,2696323,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
390,390,2,1.0,2696323,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
391,391,2,1.0,2696323,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
392,392,2,2.0,2679714,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
393,393,2,2.0,2278,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,3
394,394,2,1.0,3111216,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
395,395,2,1.0,3036520,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
396,396,2,1.0,5361788,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,0
397,397,2,2.0,2274,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,3
398,398,2,11.0,3189990,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
399,399,2,7.0,3679601,1999.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,4
400,400,2,11.0,7151018,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,2
401,401,2,2.0,6110,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,3
402,402,2,2.0,3992193,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,4
403,403,2,7.0,2963774,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
404,404,2,1.0,3034179,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
405,405,2,1.0,3034179,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
406,406,2,7.0,5280722,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,0
407,407,2,7.0,5280691,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,0
408,408,2,7.0,5280708,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,0
409,409,2,1.0,3584986,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,4
410,410,2,2.0,2688248,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
411,411,2,1.0,3711397,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,4
412,412,2,3.0,3991369,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,4
413,413,2,6.0,2688450,1999.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
414,414,2,7.0,2678728,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
415,415,2,1.0,2693919,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
416,416,2,1.0,3105048,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
417,417,2,11.0,5401598,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,0
418,418,2,1.0,2716791,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
419,419,2,7.0,5282336,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,0
420,420,2,7.0,5282336,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,0
421,421,2,7.0,2675408,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
422,422,2,1.0,2721893,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
423,423,2,11.0,3798167,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,4
424,424,2,7.0,9083634,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,2
425,425,2,2.0,2673139,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
426,426,2,4.0,2673139,2009.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
427,427,2,7.0,8281764,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,2
428,428,2,11.0,7324476,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,2
429,429,2,2.0,4079042,1999.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,4
430,430,2,7.0,5282457,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,0
431,431,2,1.0,2650637,2002.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
432,432,2,2.0,2291,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,3
433,433,2,7.0,8129276,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,2
434,434,2,7.0,7851038,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,2
435,435,2,7.0,2706434,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
436,436,2,11.0,2980359,1998.0,100,690,403,825,662,740,162,0,0,0,0,0,0,141,0,41,218,145,0,0,1
437,437,3,11.0,5283694,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
438,438,3,11.0,2681063,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
439,439,3,11.0,2681063,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
440,440,3,11.0,2669988,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
441,441,3,11.0,2669988,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
442,442,3,11.0,2669988,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
443,443,3,11.0,2669993,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
444,444,3,11.0,2669993,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
445,445,3,11.0,2669993,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
446,446,3,11.0,7584952,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
447,447,3,11.0,7613628,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
448,448,3,11.0,7613628,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
449,449,3,11.0,2679471,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
450,450,3,11.0,2679471,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
451,451,3,11.0,2679471,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
452,452,3,11.0,5710110,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
453,453,3,11.0,2680447,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
454,454,3,11.0,7573115,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
455,455,3,11.0,7573115,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
456,456,3,11.0,8311593,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
457,457,3,11.0,8311593,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
458,458,3,11.0,8311593,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
459,459,3,11.0,8311593,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
460,460,3,11.0,8183615,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
461,461,3,11.0,2670298,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
462,462,3,11.0,2670298,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
463,463,3,11.0,2670298,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
464,464,3,11.0,2670298,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
465,465,3,11.0,7436665,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
466,466,3,11.0,7934717,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
467,467,3,11.0,7436665,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
468,468,3,11.0,7436665,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
469,469,3,11.0,2670304,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
470,470,3,11.0,7828205,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
471,471,3,11.0,2688693,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
472,472,3,11.0,2688693,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
473,473,3,11.0,7552587,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
474,474,3,11.0,2680710,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
475,475,3,11.0,2680710,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
476,476,3,11.0,2680710,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
477,477,3,11.0,2680710,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
478,478,3,11.0,2680710,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
479,479,3,11.0,2680710,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
480,480,3,11.0,2680710,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
481,481,3,11.0,7469001,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
482,482,3,11.0,8323578,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
483,483,3,11.0,7778306,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
484,484,3,11.0,7586673,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
485,485,3,11.0,7586673,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
486,486,3,11.0,5710154,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
487,487,3,11.0,5710154,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
488,488,3,11.0,5710154,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
489,489,3,11.0,5710154,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
490,490,3,11.0,5710154,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
491,491,3,11.0,7541222,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
492,492,3,11.0,7541222,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
493,493,3,11.0,2678661,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
494,494,3,11.0,7360011,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
495,495,3,11.0,7360011,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
496,496,3,11.0,7360011,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
497,497,3,11.0,2682923,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
498,498,3,11.0,2682933,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
499,499,3,11.0,2677620,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
500,500,3,11.0,2677620,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
501,501,3,11.0,7664165,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
502,502,3,11.0,8024896,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
503,503,3,11.0,7909313,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
504,504,3,11.0,7909313,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
505,505,3,11.0,8100531,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
506,506,3,11.0,8100531,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
507,507,3,11.0,8355224,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
508,508,3,11.0,7524739,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
509,509,3,11.0,8024896,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
510,510,3,11.0,8024896,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
511,511,3,11.0,2673668,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
512,512,3,11.0,2673666,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
513,513,3,11.0,2676119,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
514,514,3,11.0,2676119,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
515,515,3,11.0,2676119,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
516,516,3,11.0,2676119,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
517,517,3,11.0,2676119,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
518,518,3,11.0,2676119,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
519,519,3,11.0,2676140,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
520,520,3,11.0,5710963,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
521,521,3,11.0,2672627,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
522,522,3,11.0,4668,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,3
523,523,3,11.0,7758675,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
524,524,3,11.0,2688807,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
525,525,3,11.0,2688807,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
526,526,3,11.0,2689177,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
527,527,3,11.0,2688807,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
528,528,3,11.0,2688773,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
529,529,3,11.0,2688773,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
530,530,3,11.0,7761611,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
531,531,3,11.0,9157887,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
532,532,3,11.0,3866078,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,4
533,533,3,11.0,3860131,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,4
534,534,3,12.0,3867095,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,4
535,535,3,11.0,2672263,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
536,536,3,11.0,2672263,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
537,537,3,11.0,8295816,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
538,538,3,11.0,8295816,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
539,539,3,11.0,2688570,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
540,540,3,11.0,8295816,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
541,541,3,8.0,2688348,1998.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
542,542,3,8.0,2688348,1998.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
543,543,3,11.0,6134,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,3
544,544,3,11.0,6134,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,3
545,545,3,11.0,6134,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,3
546,546,3,11.0,6134,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,3
