kingdom;phylum;class;order;family;scientificname;locality;taxonkey;1995.0;1996.0;1997.0;1998.0;1999.0;2000.0;2001.0;2002.0;2003.0;2004.0;2005.0;2006.0;2007.0;2008.0;2009.0;2013.0;2014.0;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
PLANTAE;BRYOPHYTA;BRYOPSIDA;BRYALES;LEMBOPHYLLACEAE;RIGODIUM TOXARION JAEGER, 1878;GALERAS;2676006;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;100;1555;1255;2087;3469;2210;3564;2020;0;0;0;0;39;107;113;75;195;53
PLANTAE;BRYOPHYTA;BRYOPSIDA;BRYALES;LEMBOPHYLLACEAE;RIGODIUM TOXARION JAEGER, 1878;TAMA;2676006;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1047;270;518;178;250;171;47;0;0;0;0;0;0;0;3;12;0;0;0;0
PLANTAE;BRYOPHYTA;BRYOPSIDA;BRYALES;MNIACEAE;PLAGIOMNIUM RHYNCHOPHORUM T.KOPONEN, 1971;GUACHAROS;2677620;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;BRYALES;MNIACEAE;PLAGIOMNIUM RHYNCHOPHORUM T.KOPONEN, 1971;IGUAQUE;2677620;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;BRYALES;RHIZOGONIACEAE;PYRRHOBRYUM MNIOIDES MANUEL, 1980;IGUAQUE;2676459;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;BRYALES;RHIZOGONIACEAE;PYRRHOBRYUM SPINIFORME MITTEN, 1868;IGUAQUE;2676461;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;BRYALES;RHIZOGONIACEAE;RHIZOGONIUM NOVAE-HOLLANDIAE BRIDEL, 1827;IGUAQUE;2676473;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;CAMPYLOPUS ARCTOCARPUS MITTEN, 1869;GUACHAROS;5281839;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;CAMPYLOPUS ARGYROCAULON BROTHERUS, 1901;IGUAQUE;5281892;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;CAMPYLOPUS BRID.;IGUAQUE;2674696;0;1;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;CAMPYLOPUS BRID.;TAMA;2674696;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1047;270;518;178;250;171;47;0;0;0;0;0;0;0;3;12;0;0;0;0
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;CAMPYLOPUS CHRYSODICTYON (HAMPE) MITT.;TAMA;8043779;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1047;270;518;178;250;171;47;0;0;0;0;0;0;0;3;12;0;0;0;0
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;CAMPYLOPUS DENSICOMA PARIS, 1900;GUACHAROS;5281933;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;CAMPYLOPUS DENSICOMA PARIS, 1900;IGUAQUE;5281933;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;CAMPYLOPUS FLEXUOSUS BRIDEL, 1819;IGUAQUE;5281845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;CAMPYLOPUS HUALLAGENSIS BROTHERUS, 1906;GUACHAROS;5281940;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;CAMPYLOPUS INCACORRALIS HERZOG;SUMAPAZ;8129276;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;100;690;403;825;662;740;162;0;0;0;0;0;0;141;0;41;218;145;0;0
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;CAMPYLOPUS JAMESONII JAEGER, 1872;IGUAQUE;5281874;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;CAMPYLOPUS JAMESONII JAEGER, 1872;TAMA;5281874;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1047;270;518;178;250;171;47;0;0;0;0;0;0;0;3;12;0;0;0;0
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;CAMPYLOPUS LUTEUS PARIS, 1894;GUACHAROS;5281927;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;CAMPYLOPUS NIVALIS VAR. MULTICAPSULARIS (MA¼LL.HAL.) J.-P.FRAHM;SUMAPAZ;7851038;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;100;690;403;825;662;740;162;0;0;0;0;0;0;141;0;41;218;145;0;0
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;CAMPYLOPUS PITTIERI R.S.WILLIAMS, 1907;GALERAS;5282000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;100;1555;1255;2087;3469;2210;3564;2020;0;0;0;0;39;107;113;75;195;53
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;CAMPYLOPUS TRIVIALIS C.MA¼LLER EX BRITTON, 1896;GUACHAROS;5281994;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;CHORISODONTIUM MITTENII BROTHERUS, 1924;SUMAPAZ;2675408;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;100;690;403;825;662;740;162;0;0;0;0;0;0;141;0;41;218;145;0;0
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;DICRANACEAE;IGUAQUE;4635;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;DICRANELLA DITISSIMA MITTEN, 1869;IGUAQUE;5282089;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;DICRANELLA HILARIANA MITTEN, 1869;GUACHAROS;5282158;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;DICRANELLA HILARIANA MITTEN, 1869;IGUAQUE;5282158;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;DICRANUM FRIGIDUM MA¼LL.HAL.;GALERAS;8979960;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;100;1555;1255;2087;3469;2210;3564;2020;0;0;0;0;39;107;113;75;195;53
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;DICRANUM FRIGIDUM MA¼LL.HAL.;IGUAQUE;8979960;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;HOLOMITRIUM MORITZIANUM HAMPE, 1847;GUACHAROS;2674667;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;LEUCOBRYUM ANTILLARUM W.P.SCHIMPER EX BESCHERELLE, 1876;GUACHAROS;2675696;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;LEUCOBRYUM GIGANTEUM MA¼LL.HAL.;GUACHAROS;8823141;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DICRANACEAE;LEUCOLOMA CRUEGERIANUM JAEGER, 1872;GUACHAROS;5282251;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DITRICHACEAE;CERATODON STENOCARPUS BRUCH & SCHIMP. EX MA¼LL.HAL.;GALERAS;8232067;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;100;1555;1255;2087;3469;2210;3564;2020;0;0;0;0;39;107;113;75;195;53
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DITRICHACEAE;DITRICHACEAE;IGUAQUE;8743;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DITRICHACEAE;DITRICHUM DIFFICILE FLEISCHER, 1904;IGUAQUE;5282321;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;DITRICHACEAE;DITRICHUM GRACILE KUNTZE, 1891;SUMAPAZ;5282336;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;100;690;403;825;662;740;162;0;0;0;0;0;0;141;0;41;218;145;0;0
PLANTAE;BRYOPHYTA;BRYOPSIDA;DICRANALES;LEUCOBRYACEAE;LEUCOBRYACEAE;TAMA;3230064;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1047;270;518;178;250;171;47;0;0;0;0;0;0;0;3;12;0;0;0;0
PLANTAE;BRYOPHYTA;BRYOPSIDA;FISSIDENTALES;FISSIDENTACEAE;FISSIDENS ASPLENIOIDES HEDWIG, 1801;IGUAQUE;5283352;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;FISSIDENTALES;FISSIDENTACEAE;FISSIDENS CRISPUS MONTAGNE, 1838;GUACHAROS;5283006;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;FISSIDENTALES;FISSIDENTACEAE;FISSIDENS CURVATUS HORNSCHUCH, 1841;IGUAQUE;5282989;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;FISSIDENTALES;FISSIDENTACEAE;FISSIDENS HEDW.;IGUAQUE;2673216;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;FISSIDENTALES;FISSIDENTACEAE;FISSIDENS INTRAMARGINATUS (HAMPE) A.JAEGER;GUACHAROS;7889629;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;FISSIDENTALES;FISSIDENTACEAE;FISSIDENS PELLUCIDUS HORNSCHUCH, 1841;GUACHAROS;5283050;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;FISSIDENTALES;FISSIDENTACEAE;FISSIDENS PERFALCATUS BROTHERUS, 1900;IGUAQUE;5282999;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;FISSIDENTALES;FISSIDENTACEAE;FISSIDENS POLYPODIOIDES HEDWIG, 1801;GUACHAROS;5283307;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;FUNARIALES;FUNARIACEAE;ENTOSTHODON BONPLANDII MITTEN, 1869;TAMA;2674071;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1047;270;518;178;250;171;47;0;0;0;0;0;0;0;3;12;0;0;0;0
PLANTAE;BRYOPHYTA;BRYOPSIDA;FUNARIALES;SPLACHNACEAE;TAYLORIA MAGELLANICA MITTEN, 1869;GALERAS;5281495;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;100;1555;1255;2087;3469;2210;3564;2020;0;0;0;0;39;107;113;75;195;53
PLANTAE;BRYOPHYTA;BRYOPSIDA;GRIMMIALES;GRIMMIACEAE;GRIMMIA LONGIROSTRIS W.J.HOOKER, 1818;TAMA;5281737;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1047;270;518;178;250;171;47;0;0;0;0;0;0;0;3;12;0;0;0;0
PLANTAE;BRYOPHYTA;BRYOPSIDA;GRIMMIALES;GRIMMIACEAE;RACOMITRIUM CRISPIPILUM JAEGER, 1874;GALERAS;2674303;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;100;1555;1255;2087;3469;2210;3564;2020;0;0;0;0;39;107;113;75;195;53
PLANTAE;BRYOPHYTA;BRYOPSIDA;GRIMMIALES;GRIMMIACEAE;RACOMITRIUM CUCULLATIFOLIUM HAMPE, 1863;IGUAQUE;2674286;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;GRIMMIALES;GRIMMIACEAE;RACOMITRIUM CUCULLATIFOLIUM HAMPE, 1863;TAMA;2674286;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1047;270;518;178;250;171;47;0;0;0;0;0;0;0;3;12;0;0;0;0
PLANTAE;BRYOPHYTA;BRYOPSIDA;GRIMMIALES;GRIMMIACEAE;RACOMITRIUM DICHELYMOIDES HERZOG, 1934;GALERAS;2674308;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;100;1555;1255;2087;3469;2210;3564;2020;0;0;0;0;39;107;113;75;195;53
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;DALTONIACEAE;DALTONIA BILIMBATA HAMPE, 1863;GUACHAROS;5279904;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;DALTONIACEAE;DALTONIA GRACILIS MITTEN, 1869;GUACHAROS;5279892;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;DALTONIACEAE;DALTONIA PULVINATA MITTEN, 1869;GUACHAROS;5279903;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;DALTONIACEAE;DALTONIA TENUIFOLIA MITTEN, 1869;GUACHAROS;5279871;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;DALTONIACEAE;LEPIDOPILUM LONGIFOLIUM HAMPE, 1865;GALERAS;2669376;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;100;1555;1255;2087;3469;2210;3564;2020;0;0;0;0;39;107;113;75;195;53
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;DALTONIACEAE;LEPIDOPILUM PALLIDO-NITENS PARIS, 1900;IGUAQUE;2669411;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;DALTONIACEAE;LEPIDOPILUM POLYTRICHOIDES BRIDEL, 1827;GUACHAROS;2669414;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;DALTONIACEAE;LEPIDOPILUM SCABRISETUM STEERE, 1948;GUACHAROS;2669395;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;DALTONIACEAE;LEPIDOPILUM SCABRISETUM STEERE, 1948;IGUAQUE;2669395;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;HOOKERIACEAE;ADELOTHECIUM BOGOTENSE MITTEN, 1869;IGUAQUE;2669647;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;HOOKERIACEAE;CYCLODICTYON ALBICANS KUNTZE, 1891;GUACHAROS;5279988;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;HOOKERIACEAE;CYCLODICTYON RUBRISETUM KUNTZE, 1891;GUACHAROS;5279992;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;HOOKERIACEAE;HOOKERIA ACUTIFOLIA W.J.HOOKER & GREVILLE, 1825;IGUAQUE;5280016;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;HOOKERIACEAE;HOOKERIA ACUTIFOLIA W.J.HOOKER & GREVILLE, 1825;TAMA;5280016;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1047;270;518;178;250;171;47;0;0;0;0;0;0;0;3;12;0;0;0;0
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;HOOKERIACEAE;HYPOPTERYGIUM TAMARISCINUM (HEDW.) BRID.;GUACHAROS;8689931;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;HOOKERIACEAE;HYPOPTERYGIUM TAMARISCINUM (HEDW.) BRID.;IGUAQUE;8689931;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;HOOKERIACEAE;TRACHYXIPHIUM GLANDULIFERUM CHURCHILL & LINARES C., 1995;GUACHAROS;2669988;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;HOOKERIACEAE;TRACHYXIPHIUM GLANDULIFERUM CHURCHILL & LINARES C., 1995;IGUAQUE;2669988;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;HOOKERIALES;HOOKERIACEAE;TRACHYXIPHIUM SUBFALCATUM W.R.BUCK, 1987;GUACHAROS;2669993;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1000;590;242;47;576;273;326;163;360;341;373;378;334;515;698;470;710;668;829;389
PLANTAE;BRYOPHYTA;BRYOPSIDA;HYPNALES;AMBLYSTEGIACEAE;AMBLYSTEGIACEAE;IGUAQUE;4650;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;HYPNALES;AMBLYSTEGIACEAE;DREPANOCLADUS SORDIDUS HEDENA¤S, 1998;IGUAQUE;5283610;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;HYPNALES;BRACHYTHECIACEAE;BRACHYTHECIUM CONOSTOMUM JAEGER, 1878;IGUAQUE;2680030;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;HYPNALES;BRACHYTHECIACEAE;EURHYNCHIUM PRAELONGUM W.P.SCHIMPER, 1854;IGUAQUE;2680229;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;HYPNALES;BRACHYTHECIACEAE;PALAMOCLADIUM LESKEOIDES BRITTON, 1914;IGUAQUE;2679728;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;HYPNALES;BRACHYTHECIACEAE;PLATYHYPNIDIUM AQUATICUM FLEISCHER, 1923;IGUAQUE;2679818;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;HYPNALES;BRACHYTHECIACEAE;PLATYHYPNIDIUM AQUATICUM FLEISCHER, 1923;TAMA;2679818;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1047;270;518;178;250;171;47;0;0;0;0;0;0;0;3;12;0;0;0;0
PLANTAE;BRYOPHYTA;BRYOPSIDA;HYPNALES;BRACHYTHECIACEAE;RHYNCHOSTEGIUM SERRULATUM (HEDW.) A.JAEGER;IGUAQUE;4279450;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
PLANTAE;BRYOPHYTA;BRYOPSIDA;HYPNALES;CATAGONIACEAE;CATAGONIACEAE;IGUAQUE;4907346;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3985;5113;6488;5957;5083;5992;6828;5160;6716;6524;6195;5078;4246;4696;5263;5235;4654;6742;5469;2608
